480,-27,3,1,2,492,519,0.71429
840,14,2,1,2,845,831,0.71429
0,24,2,-1,4,10,-14,0
480,-34,3,1,4,454,488,1
240,14,2,-1,2,222,208,0.28571
480,-21,3,-1,2,458,479,0.28571
0,6,2,-1,3,-4,-10,0.14286
240,-43,3,1,4,240,283,1
0,25,2,-1,4,34,9,0
480,-11,3,1,2,488,499,0.71429
0,14,2,-1,4,-7,-21,0
0,-9,3,1,4,-0,9,1
480,24,2,-1,4,520,496,0
0,-29,3,1,4,-26,3,1
0,-16,3,1,4,-35,-19,1
840,-14,3,1,4,828,842,1
840,17,2,1,3,849,832,0.85714
840,62,2,-1,4,904,842,0
840,-5,3,1,3,845,850,0.85714
240,30,2,-1,4,279,249,0
240,16,2,-1,2,245,229,0.28571
840,89,2,-1,4,882,793,0
0,11,2,-1,4,10,-1,0
0,9,2,-1,4,4,-5,0
480,-25,3,1,2,472,497,0.71429
840,4,2,1,2,821,817,0.71429
480,28,2,-1,4,494,466,0
480,33,2,-1,4,508,475,0
0,-9,3,1,4,-11,-2,1
0,56,2,-1,4,37,-19,0
240,-16,3,1,4,193,209,1
840,61,2,-1,2,849,788,0.28571
840,-23,3,-1,2,850,873,0.28571
0,-30,3,1,4,23,53,1
240,-13,3,1,2,248,261,0.71429
480,-21,3,1,1,487,508,0.57143
480,28,2,-1,2,482,454,0.28571
0,24,2,-1,4,5,-19,0
240,10,2,-1,2,254,244,0.28571
0,-5,3,1,4,14,19,1
240,-35,3,1,1,207,242,0.57143
240,-41,3,1,1,223,264,0.57143
0,-46,3,1,4,-51,-5,1
240,-11,3,1,1,238,249,0.57143
480,-4,3,1,2,461,465,0.71429
0,3,2,-1,1,-9,-12,0.42857
840,-44,3,1,2,809,853,0.71429
240,-39,3,1,2,253,292,0.71429
240,12,2,1,1,250,238,0.57143
480,-50,3,1,1,455,505,0.57143
240,-20,3,1,1,223,243,0.57143
840,-22,3,1,1,837,859,0.57143
0,32,2,-1,2,30,-2,0.28571
480,75,2,-1,4,550,475,0
0,-19,3,1,4,9,28,1
480,-48,3,1,1,485,533,0.57143
0,-26,3,1,4,-15,11,1
480,-14,3,1,1,475,489,0.57143
0,-35,3,1,4,-29,6,1
240,29,2,-1,4,266,237,0
0,-66,3,1,4,-25,41,1
240,31,2,-1,2,273,242,0.28571
240,28,2,-1,4,275,247,0
240,-23,3,1,4,219,242,1
480,36,2,-1,4,491,455,0
480,24,2,-1,2,476,452,0.28571
840,-9,3,1,2,830,839,0.71429
0,7,2,-1,4,-17,-24,0
240,37,2,-1,4,261,224,0
840,23,2,-1,2,852,829,0.28571
240,29,2,-1,4,258,229,0
0,-16,3,1,4,-45,-29,1
840,27,2,-1,2,841,814,0.28571
0,17,2,-1,4,-11,-28,0
840,14,2,-1,2,811,797,0.28571
0,0,2,1,4,-14,-14,1
480,-29,3,1,2,439,468,0.71429
840,-23,3,1,1,828,851,0.57143
480,-12,3,1,1,459,471,0.57143
480,-10,3,-1,1,488,498,0.42857
240,-46,3,-1,1,232,278,0.42857
0,-18,3,1,2,7,25,0.71429
840,-16,3,1,2,820,836,0.71429
840,34,2,1,2,872,838,0.71429
0,-20,3,1,4,19,39,1
240,-39,3,1,4,230,269,1
840,45,2,-1,1,885,840,0.42857
0,2,2,1,1,15,13,0.57143
480,39,2,-1,1,503,464,0.42857
0,-25,3,1,4,7,32,1
480,23,2,1,1,522,499,0.57143
840,29,2,1,1,852,823,0.57143
480,-25,3,1,1,461,486,0.57143
480,6,2,1,1,456,450,0.57143
840,-7,3,1,4,831,838,1
480,8,2,1,1,488,480,0.57143
0,35,2,-1,4,-6,-41,0
0,-41,3,1,4,-18,23,1
840,-9,3,-1,2,865,874,0.28571
840,-3,3,1,1,840,843,0.57143
240,27,2,-1,1,260,233,0.42857
240,-60,3,1,4,213,273,1
0,-40,3,1,4,2,42,1
840,3,2,-1,1,836,833,0.42857
480,9,2,-1,1,487,478,0.42857
840,-32,3,-1,1,836,868,0.42857
840,-5,3,-1,1,834,839,0.42857
480,78,2,-1,4,527,449,0
480,-68,3,1,4,417,485,1
0,-37,3,1,4,3,40,1
0,25,2,-1,4,2,-23,0
480,-40,3,1,4,450,490,1
480,-48,3,-1,4,472,520,0
840,-29,3,1,4,827,856,1
840,32,2,-1,4,846,814,0
480,-38,3,1,4,450,488,1
480,40,2,-1,2,508,468,0.28571
0,-24,3,1,4,-10,14,1
240,14,2,-1,1,218,204,0.42857
480,-97,3,1,2,416,513,0.71429
840,-32,3,1,4,821,853,1
240,16,2,-1,4,245,229,0
240,8,2,-1,4,236,228,0
840,-14,3,-1,4,830,844,0
840,18,2,-1,4,866,848,0
0,21,2,-1,4,10,-11,0
480,14,2,-1,4,479,465,0
0,-31,3,1,4,-2,29,1
480,-5,3,1,2,458,463,0.71429
240,-1,3,-1,3,224,225,0.14286
240,-12,3,1,1,237,249,0.57143
480,53,2,-1,4,483,430,0
840,52,2,-1,4,857,805,0
840,-22,3,1,1,816,838,0.57143
0,-10,3,1,4,-16,-6,1
0,-21,3,1,4,-10,11,1
480,34,2,-1,4,497,463,0
480,-44,3,1,4,477,521,1
240,-50,3,1,4,213,263,1
840,-7,3,1,4,846,853,1
840,-29,3,1,4,809,838,1
840,-32,3,1,4,828,860,1
840,-12,3,1,4,825,837,1
240,31,2,-1,4,261,230,0
480,29,2,-1,4,483,454,0
240,-22,3,1,4,203,225,1
0,22,2,-1,4,5,-17,0
240,13,2,1,4,234,221,1
240,15,2,-1,4,229,214,0
240,-18,3,1,4,239,257,1
840,-16,3,1,4,826,842,1
0,4,2,-1,4,1,-3,0
840,-16,3,-1,4,857,873,0
0,-37,3,1,4,-7,30,1
0,23,2,-1,4,20,-3,0
0,0,2,1,4,11,11,1
480,19,2,-1,4,492,473,0
0,-24,3,1,4,13,37,1
240,7,2,1,4,228,221,1
480,-9,3,1,4,471,480,1
480,-35,3,1,4,465,500,1
0,8,2,-1,4,22,14,0
0,-24,3,1,4,-8,16,1
240,-55,3,1,4,228,283,1
840,17,2,1,4,811,794,1
