840,49,2,-1,2,890,841,0.28571
480,44,2,-1,2,526,482,0.28571
480,7,2,-1,2,456,449,0.28571
240,-44,3,1,3,197,241,0.85714
840,11,2,-1,2,850,839,0.28571
840,-22,3,1,1,801,823,0.57143
480,13,2,-1,1,492,479,0.42857
240,39,2,-1,3,251,212,0.14286
0,46,2,-1,4,27,-19,0
0,1,2,1,1,5,4,0.57143
480,31,2,-1,2,476,445,0.28571
840,31,2,-1,1,848,817,0.42857
480,-36,3,1,1,452,488,0.57143
480,-12,3,1,1,474,486,0.57143
840,29,2,-1,2,867,838,0.28571
480,46,2,-1,2,487,441,0.28571
0,1,2,-1,1,-20,-21,0.42857
840,-23,3,1,2,841,864,0.71429
240,28,2,-1,2,272,244,0.28571
480,-4,3,-1,1,483,487,0.42857
480,77,2,-1,2,523,446,0.28571
840,-33,3,1,1,852,885,0.57143
840,-43,3,1,1,825,868,0.57143
240,-115,3,1,4,176,291,1
480,47,2,-1,2,508,461,0.28571
840,-51,3,1,2,816,867,0.71429
240,-7,3,1,1,227,234,0.57143
840,23,2,1,1,841,818,0.57143
240,-48,3,1,3,188,236,0.85714
840,-23,3,1,3,852,875,0.85714
240,9,2,-1,1,259,250,0.42857
240,35,2,-1,3,231,196,0.14286
0,22,2,-1,3,4,-18,0.14286
840,22,2,1,1,845,823,0.57143
240,-26,3,1,3,207,233,0.85714
0,-20,3,1,3,-46,-26,0.85714
0,-56,3,1,4,-27,29,1
0,-12,3,1,3,-8,4,0.85714
840,-89,3,1,3,798,887,0.85714
240,-8,3,1,2,224,232,0.71429
480,-71,3,1,3,451,522,0.85714
0,20,2,-1,3,1,-19,0.14286
240,8,2,-1,3,234,226,0.14286
480,-14,3,1,3,453,467,0.85714
240,73,2,-1,4,294,221,0
840,-49,3,1,2,798,847,0.71429
480,-26,3,1,3,468,494,0.85714
840,-47,3,1,3,799,846,0.85714
0,21,2,-1,3,31,10,0.14286
480,23,2,-1,1,521,498,0.42857
0,-9,3,1,1,-30,-21,0.57143
480,-9,3,-1,1,473,482,0.42857
840,27,2,-1,2,866,839,0.28571
480,32,2,-1,2,513,481,0.28571
0,-73,3,1,3,-60,13,0.85714
480,41,2,-1,3,502,461,0.14286
840,24,2,-1,3,829,805,0.14286
240,2,2,-1,1,227,225,0.42857
240,23,2,-1,2,245,222,0.28571
840,4,2,-1,2,851,847,0.28571
0,-23,3,1,2,-27,-4,0.71429
480,41,2,-1,2,490,449,0.28571
