0,-24,3,1,4,-18,6,1
840,-13,3,1,1,870,883,0.57143
240,-68,3,1,3,204,272,0.85714
840,0,2,-1,2,845,845,0.28571
480,12,2,-1,1,482,470,0.42857
240,-33,3,1,3,198,231,0.85714
840,-18,3,1,2,807,825,0.71429
0,12,2,-1,1,5,-7,0.42857
480,-9,3,-1,1,506,515,0.42857
240,-16,3,1,3,200,216,0.85714
0,-50,3,1,4,-28,22,1
840,-23,3,1,4,842,865,1
0,-23,3,1,4,-10,13,1
480,-1,3,-1,2,482,483,0.28571
480,3,2,-1,2,493,490,0.28571
0,-29,3,1,4,-21,8,1
0,-27,3,1,4,-5,22,1
480,15,2,-1,3,487,472,0.14286
240,-10,3,1,2,254,264,0.71429
840,-39,3,1,2,823,862,0.71429
0,-78,3,1,4,-31,47,1
240,1,2,-1,2,219,218,0.28571
480,-40,3,1,3,449,489,0.85714
240,63,2,-1,3,270,207,0.14286
840,20,2,-1,3,874,854,0.14286
480,22,2,-1,3,458,436,0.14286
0,-2,3,-1,3,-21,-19,0.14286
0,1,2,-1,3,-10,-11,0.14286
480,-34,3,-1,1,448,482,0.42857
840,51,2,-1,3,867,816,0.14286
840,19,2,-1,3,841,822,0.14286
480,22,2,-1,2,499,477,0.28571
0,-23,3,1,3,-24,-1,0.85714
0,-53,3,1,4,-3,50,1
0,-89,3,1,4,-37,52,1
480,-42,3,1,4,466,508,1
240,7,2,-1,2,250,243,0.28571
480,35,2,-1,2,476,441,0.28571
840,48,2,-1,2,881,833,0.28571
480,8,2,-1,2,477,469,0.28571
0,76,2,-1,4,22,-54,0
840,16,2,-1,2,863,847,0.28571
840,-20,3,1,3,842,862,0.85714
840,3,2,-1,3,836,833,0.14286
240,76,2,-1,3,257,181,0.14286
0,37,2,-1,4,3,-34,0
840,40,2,-1,2,885,845,0.28571
240,38,2,-1,3,266,228,0.14286
240,57,2,-1,3,257,200,0.14286
840,-8,3,-1,2,832,840,0.28571
480,-8,3,1,3,462,470,0.85714
0,-6,3,1,2,-11,-5,0.71429
0,22,2,-1,3,26,4,0.14286
240,-19,3,1,2,264,283,0.71429
0,-33,3,1,4,-12,21,1
0,-14,3,1,4,-29,-15,1
840,23,2,-1,2,854,831,0.28571
480,-53,3,1,1,458,511,0.57143
240,-36,3,1,1,242,278,0.57143
240,-14,3,1,2,197,211,0.71429
840,-28,3,1,1,851,879,0.57143
840,29,2,1,1,850,821,0.57143
240,-11,3,1,1,209,220,0.57143
240,-29,3,1,1,249,278,0.57143
480,5,2,1,1,461,456,0.57143
0,18,2,-1,2,4,-14,0.28571
0,5,2,1,2,-39,-44,0.71429
0,20,2,-1,3,-5,-25,0.14286
240,-26,3,1,2,238,264,0.71429
0,39,2,-1,3,9,-30,0.14286
840,34,2,1,2,864,830,0.71429
480,-19,3,1,2,476,495,0.71429
480,20,2,-1,3,502,482,0.14286
0,36,2,-1,4,40,4,0
0,-21,3,1,4,-31,-10,1
480,-6,3,1,3,513,519,0.85714
0,7,2,-1,3,14,7,0.14286
0,-61,3,1,4,-60,1,1
240,-12,3,1,4,237,249,1
840,76,2,-1,4,881,805,0
0,34,2,-1,4,1,-33,0
840,-8,3,1,3,850,858,0.85714
240,-40,3,1,2,184,224,0.71429
240,-27,3,1,3,200,227,0.85714
0,39,2,-1,3,45,6,0.14286
240,-50,3,1,3,205,255,0.85714
240,-28,3,1,2,239,267,0.71429
0,-27,3,1,2,-29,-2,0.71429
480,53,2,-1,3,512,459,0.14286
240,-54,3,1,3,200,254,0.85714
840,20,2,-1,3,842,822,0.14286
240,42,2,-1,3,279,237,0.14286
480,8,2,1,2,473,465,0.71429
240,30,2,-1,3,246,216,0.14286
0,-27,3,1,2,27,54,0.71429
480,1,2,-1,4,487,486,0
840,-36,3,1,4,826,862,1
0,-12,3,1,3,12,24,0.85714
240,-24,3,1,4,242,266,1
480,-43,3,1,4,437,480,1
840,-48,3,1,4,818,866,1
480,31,2,-1,4,468,437,0
480,-44,3,1,4,485,529,1
840,-3,3,1,4,842,845,1
240,-21,3,1,4,215,236,1
840,35,2,1,3,860,825,0.85714
0,-23,3,1,3,-43,-20,0.85714
840,24,2,-1,3,857,833,0.14286
480,-33,3,1,3,472,505,0.85714
840,-6,3,1,3,818,824,0.85714
840,-29,3,1,3,834,863,0.85714
240,-29,3,1,3,243,272,0.85714
240,0,2,1,4,269,269,1
840,37,2,-1,4,852,815,0
240,-83,3,1,3,188,271,0.85714
840,10,2,-1,3,854,844,0.14286
840,-15,3,1,3,821,836,0.85714
480,2,2,1,2,468,466,0.71429
480,-41,3,1,2,445,486,0.71429
840,-50,3,1,2,794,844,0.71429
840,5,2,-1,1,860,855,0.42857
240,-58,3,1,3,187,245,0.85714
840,7,2,-1,1,829,822,0.42857
480,6,2,-1,1,474,468,0.42857
240,-6,3,1,4,220,226,1
240,-28,3,1,4,233,261,1
480,-27,3,1,4,473,500,1
480,-4,3,1,1,482,486,0.57143
840,-35,3,1,2,824,859,0.71429
240,-18,3,1,1,223,241,0.57143
480,22,2,-1,2,503,481,0.28571
240,-61,3,1,3,219,280,0.85714
480,-25,3,1,4,462,487,1
840,6,2,1,1,839,833,0.57143
0,-17,3,1,2,-31,-14,0.71429
240,20,2,-1,2,250,230,0.28571
480,-31,3,1,3,476,507,0.85714
480,-28,3,1,2,463,491,0.71429
840,13,2,1,1,859,846,0.57143
840,-31,3,1,2,827,858,0.71429
0,-21,3,1,3,-11,10,0.85714
480,31,2,-1,2,481,450,0.28571
0,27,2,-1,3,45,18,0.14286
480,28,2,-1,1,497,469,0.42857
0,-31,3,1,2,4,35,0.71429
0,-45,3,1,3,-63,-18,0.85714
480,-28,3,1,3,454,482,0.85714
480,49,2,-1,3,511,462,0.14286
840,-15,3,1,2,854,869,0.71429
0,67,2,-1,3,32,-35,0.14286
480,16,2,-1,2,484,468,0.28571
840,-31,3,1,2,816,847,0.71429
240,35,2,-1,3,282,247,0.14286
840,23,2,-1,2,869,846,0.28571
0,-1,3,-1,2,8,9,0.28571
840,-19,3,1,3,835,854,0.85714
240,-71,3,1,4,217,288,1
840,13,2,-1,2,864,851,0.28571
480,45,2,-1,3,484,439,0.14286
480,29,2,-1,3,521,492,0.14286
0,22,2,-1,2,6,-16,0.28571
480,-2,3,1,2,461,463,0.71429
