840,0,1,1,4,853,853,1
480,0,1,1,3,508,508,0.85714
240,-52,0,0,4,231,283,0
0,83,0,0,4,46,-37,0
240,22,0,1,3,252,230,0.85714
840,0,1,1,4,820,820,1
240,0,1,0,4,236,236,0
240,0,1,0,4,194,194,0
0,-51,0,0,4,4,55,0
0,0,1,0,4,-44,-44,0
480,-40,0,1,4,461,501,1
480,12,0,1,3,499,487,0.85714
840,-21,0,1,4,828,849,1
840,48,0,1,4,869,821,1
480,0,1,1,4,474,474,1
0,40,0,0,4,20,-20,0
240,0,1,1,3,240,240,0.85714
0,-28,0,0,4,-28,0,0
480,-18,0,1,2,485,503,0.71429
840,0,1,0,4,833,833,0
840,39,0,0,3,871,832,0.14286
240,-32,0,0,2,198,230,0.28571
480,0,1,1,4,455,455,1
0,51,0,0,3,45,-6,0.14286
480,16,0,1,4,496,480,1
840,-28,0,1,2,817,845,0.71429
0,-37,0,0,3,-27,10,0.14286
840,0,1,1,4,840,840,1
840,0,1,1,4,850,850,1
0,67,0,0,4,33,-34,0
840,-93,0,0,3,833,926,0.14286
0,0,1,1,4,-7,-7,1
480,-10,0,1,4,452,462,1
0,0,1,1,4,-24,-24,1
0,0,1,1,4,-37,-37,1
0,0,1,1,4,37,37,1
480,0,1,1,4,476,476,1
240,0,1,1,3,250,250,0.85714
840,37,0,0,4,860,823,0
0,15,0,1,4,10,-5,1
0,39,0,1,4,13,-26,1
240,-22,0,1,3,218,240,0.85714
840,0,1,1,2,796,796,0.71429
840,0,1,0,4,820,820,0
0,0,1,1,4,-5,-5,1
480,0,1,1,4,468,468,1
0,-16,0,0,3,15,31,0.14286
840,24,0,0,2,856,832,0.28571
840,-11,0,0,2,850,861,0.28571
240,0,1,1,4,244,244,1
840,7,0,1,3,854,847,0.85714
240,-90,0,0,4,185,275,0
0,0,1,1,4,-10,-10,1
480,11,0,1,4,477,466,1
480,0,1,1,4,502,502,1
240,27,0,1,4,243,216,1
0,0,1,1,4,49,49,1
0,49,0,1,4,3,-46,1
0,0,1,1,4,2,2,1
480,0,1,1,4,514,514,1
240,0,1,1,4,231,231,1
240,0,1,1,4,188,188,1
0,15,0,1,4,-23,-38,1
480,13,0,0,2,505,492,0.28571
240,0,1,0,2,255,255,0.28571
240,31,0,0,3,245,214,0.14286
480,0,1,1,2,477,477,0.71429
240,0,1,1,2,249,249,0.71429
0,0,1,1,4,-5,-5,1
240,0,1,1,4,264,264,1
0,-36,0,0,3,-19,17,0.14286
840,0,1,1,4,898,898,1
240,0,1,1,4,244,244,1
480,-6,0,1,4,467,473,1
0,-8,0,1,4,-13,-5,1
840,-55,0,0,2,801,856,0.28571
240,0,1,1,4,234,234,1
240,39,0,0,2,230,191,0.28571
480,0,1,0,3,434,434,0.14286
240,4,0,1,3,221,217,0.85714
0,0,1,1,4,-39,-39,1
0,-32,0,0,2,-14,18,0.28571
480,0,1,0,3,505,505,0.14286
480,-24,0,1,4,454,478,1
840,-32,0,1,4,826,858,1
840,14,0,1,4,869,855,1
840,0,1,1,3,829,829,0.85714
0,-22,0,1,4,-9,13,1
0,0,1,1,4,22,22,1
480,0,1,1,4,468,468,1
240,-16,0,1,4,222,238,1
840,0,1,1,4,880,880,1
240,0,1,1,4,229,229,1
480,-7,0,1,4,457,464,1
480,-17,0,1,4,478,495,1
240,0,1,1,4,220,220,1
480,0,1,1,4,471,471,1
