840,0,1,1,2,853,853,0.71429
480,0,1,1,3,508,508,0.85714
240,-52,0,0,3,231,283,0.14286
0,83,0,0,4,46,-37,0
240,22,0,0,3,252,230,0.14286
840,0,1,1,2,820,820,0.71429
240,0,1,0,2,236,236,0.28571
240,0,1,1,2,194,194,0.71429
0,-51,0,0,4,4,55,0
0,0,1,1,4,-44,-44,1
480,-40,0,0,2,461,501,0.28571
480,12,0,1,1,499,487,0.57143
840,-21,0,1,2,828,849,0.71429
840,48,0,0,2,869,821,0.28571
480,0,1,0,2,474,474,0.28571
0,40,0,0,3,20,-20,0.14286
240,0,1,1,4,240,240,1
0,-28,0,0,3,-28,0,0.14286
480,-18,0,0,2,485,503,0.28571
840,0,1,1,2,833,833,0.71429
840,39,0,0,2,871,832,0.28571
240,-32,0,0,2,198,230,0.28571
480,0,1,1,2,455,455,0.71429
0,51,0,0,3,45,-6,0.14286
480,16,0,0,3,496,480,0.14286
840,-28,0,1,3,817,845,0.85714
0,-37,0,0,4,-27,10,0
840,0,1,1,2,840,840,0.71429
840,0,1,1,3,850,850,0.85714
0,67,0,0,1,33,-34,0.42857
840,-93,0,0,3,833,926,0.14286
0,0,1,1,2,-7,-7,0.71429
480,-10,0,1,3,452,462,0.85714
0,0,1,1,1,-24,-24,0.57143
0,0,1,1,3,-37,-37,0.85714
0,0,1,0,2,37,37,0.28571
480,0,1,1,4,476,476,1
240,0,1,1,2,250,250,0.71429
840,37,0,1,2,860,823,0.71429
0,15,0,0,2,10,-5,0.28571
0,39,0,0,3,13,-26,0.14286
240,-22,0,1,3,218,240,0.85714
840,0,1,1,3,796,796,0.85714
840,0,1,1,4,820,820,1
0,0,1,1,2,-5,-5,0.71429
480,0,1,1,3,468,468,0.85714
0,-16,0,0,2,15,31,0.28571
840,24,0,0,2,856,832,0.28571
840,-11,0,1,3,850,861,0.85714
240,0,1,1,3,244,244,0.85714
840,7,0,1,3,854,847,0.85714
240,-90,0,0,3,185,275,0.14286
0,0,1,1,2,-10,-10,0.71429
480,11,0,1,2,477,466,0.71429
480,0,1,1,3,502,502,0.85714
240,27,0,0,3,243,216,0.14286
0,0,1,1,4,49,49,1
