240,12,2,1,3,234,222,0.85714
0,-39,3,1,4,-41,-2,1
480,64,2,-1,4,528,464,0
240,7,2,-1,4,256,249,0
0,18,2,-1,4,-4,-22,0
240,46,2,-1,4,287,241,0
480,-14,3,1,4,455,469,1
480,-55,3,1,4,449,504,1
480,-65,3,1,4,465,530,1
0,9,2,-1,4,4,-5,0
840,20,2,-1,3,840,820,0.14286
240,-4,3,-1,3,266,270,0.14286
480,37,2,-1,3,506,469,0.14286
480,-88,3,1,4,475,563,1
240,21,2,-1,3,246,225,0.14286
480,7,2,-1,4,483,476,0
840,-18,3,1,3,817,835,0.85714
480,6,2,-1,3,481,475,0.14286
480,26,2,-1,3,480,454,0.14286
0,1,2,1,2,-22,-23,0.71429
480,-5,3,1,3,480,485,0.85714
240,-5,3,-1,3,272,277,0.14286
480,-29,3,1,3,468,497,0.85714
240,23,2,-1,3,247,224,0.14286
480,23,2,-1,3,509,486,0.14286
240,-16,3,1,3,216,232,0.85714
480,20,2,-1,2,488,468,0.28571
840,39,2,-1,2,874,835,0.28571
480,-24,3,1,2,463,487,0.71429
240,-40,3,1,3,215,255,0.85714
840,26,2,-1,2,856,830,0.28571
840,36,2,-1,3,847,811,0.14286
0,10,2,-1,3,-1,-11,0.14286
0,-13,3,1,3,-1,12,0.85714
240,-29,3,1,3,219,248,0.85714
840,-46,3,1,3,805,851,0.85714
0,-48,3,1,4,-25,23,1
0,30,2,-1,3,39,9,0.14286
0,-54,3,1,3,-15,39,0.85714
240,49,2,-1,4,281,232,0
0,47,2,-1,3,44,-3,0.14286
840,-70,3,1,3,809,879,0.85714
0,-5,3,1,3,-33,-28,0.85714
480,-12,3,1,3,472,484,0.85714
0,74,2,-1,4,24,-50,0
840,3,2,1,3,866,863,0.85714
0,35,2,-1,3,19,-16,0.14286
0,-2,3,1,3,-4,-2,0.85714
840,-8,3,1,3,847,855,0.85714
0,-35,3,-1,3,-16,19,0.14286
480,-1,3,1,3,495,496,0.85714
240,50,2,-1,4,259,209,0
480,28,2,-1,4,527,499,0
480,6,2,-1,2,488,482,0.28571
840,-13,3,1,2,826,839,0.71429
240,11,2,-1,2,256,245,0.28571
840,-9,3,1,2,850,859,0.71429
480,-38,3,1,2,473,511,0.71429
0,-1,3,-1,3,7,8,0.14286
240,-21,3,1,2,235,256,0.71429
840,76,2,-1,3,875,799,0.14286
240,-23,3,1,3,262,285,0.85714
240,15,2,-1,2,277,262,0.28571
840,14,2,-1,2,811,797,0.28571
840,-69,3,1,2,818,887,0.71429
240,12,2,-1,2,247,235,0.28571
0,2,2,1,2,-5,-7,0.71429
480,15,2,-1,2,503,488,0.28571
840,10,2,-1,2,827,817,0.28571
0,18,2,-1,2,28,10,0.28571
0,-38,3,1,3,-8,30,0.85714
840,-24,3,1,3,838,862,0.85714
240,-2,3,-1,3,231,233,0.14286
840,21,2,1,3,862,841,0.85714
840,18,2,-1,2,851,833,0.28571
240,-2,3,-1,2,236,238,0.28571
840,29,2,-1,2,889,860,0.28571
480,-11,3,1,2,466,477,0.71429
480,-56,3,1,2,437,493,0.71429
840,11,2,1,2,838,827,0.71429
840,8,2,1,2,848,840,0.71429
480,-46,3,1,2,439,485,0.71429
240,33,2,-1,2,246,213,0.28571
840,-67,3,1,2,789,856,0.71429
240,-12,3,1,2,246,258,0.71429
240,-38,3,1,2,213,251,0.71429
480,-57,3,1,2,449,506,0.71429
0,17,2,-1,2,20,3,0.28571
0,47,2,-1,3,23,-24,0.14286
480,55,2,-1,4,534,479,0
480,58,2,-1,4,523,465,0
840,-12,3,-1,3,839,851,0.14286
480,7,2,-1,3,508,501,0.14286
240,-13,3,-1,3,262,275,0.14286
0,18,2,-1,2,7,-11,0.28571
240,43,2,-1,2,274,231,0.28571
0,21,2,-1,2,18,-3,0.28571
840,32,2,-1,2,870,838,0.28571
0,-32,3,1,2,-34,-2,0.71429
0,-14,3,1,3,-8,6,0.85714
240,66,2,-1,2,249,183,0.28571
240,78,2,-1,3,306,228,0.14286
840,0,2,-1,3,864,864,0.14286
840,17,2,-1,2,851,834,0.28571
0,76,2,-1,4,9,-67,0
840,20,2,-1,2,858,838,0.28571
480,11,2,-1,2,485,474,0.28571
480,9,2,-1,2,483,474,0.28571
240,-14,3,1,2,256,270,0.71429
0,109,2,-1,3,25,-84,0.14286
240,-6,3,1,2,220,226,0.71429
840,3,2,-1,2,832,829,0.28571
840,39,2,-1,2,844,805,0.28571
240,-22,3,1,2,237,259,0.71429
0,-8,3,1,2,-11,-3,0.71429
0,-14,3,1,2,7,21,0.71429
480,-34,3,1,2,481,515,0.71429
0,0,2,-1,2,34,34,0.28571
240,-13,3,1,2,190,203,0.71429
