480,-28,0,1,2,439,467,0.71429
480,5,0,1,2,498,493,0.71429
240,0,1,1,3,231,231,0.85714
0,0,1,1,4,-18,-18,1
240,0,1,0,2,256,256,0.28571
840,57,0,0,4,861,804,0
840,-48,0,0,3,836,884,0.14286
840,0,1,0,1,844,844,0.42857
0,0,1,1,2,-11,-11,0.71429
0,1,0,1,3,-10,-11,0.85714
0,13,0,0,3,22,9,0.14286
840,0,1,0,2,847,847,0.28571
0,-42,0,0,4,-42,0,0
840,0,1,1,1,840,840,0.57143
480,0,1,1,2,470,470,0.71429
0,0,1,1,3,-19,-19,0.85714
840,0,1,0,1,852,852,0.42857
480,0,1,0,1,476,476,0.42857
0,0,1,0,1,14,14,0.42857
840,-26,0,0,2,845,871,0.28571
240,39,0,0,3,248,209,0.14286
0,-44,0,0,4,-30,14,0
240,-39,0,0,2,251,290,0.28571
0,7,0,0,2,-9,-16,0.28571
240,0,1,0,1,245,245,0.42857
240,0,1,0,2,233,233,0.28571
480,0,1,1,2,460,460,0.71429
840,-4,0,1,3,831,835,0.85714
840,0,1,1,2,832,832,0.71429
840,0,1,1,2,857,857,0.71429
240,-11,0,0,1,238,249,0.42857
480,-67,0,0,2,470,537,0.28571
840,-1,0,0,3,823,824,0.14286
480,0,1,1,3,471,471,0.85714
0,-60,0,0,4,-33,27,0
0,0,1,1,1,-6,-6,0.57143
480,0,1,1,2,472,472,0.71429
240,0,1,0,1,244,244,0.42857
480,29,0,0,2,478,449,0.28571
840,65,0,0,4,914,849,0
840,0,1,0,1,810,810,0.42857
480,59,0,0,2,496,437,0.28571
0,0,1,1,2,-32,-32,0.71429
0,24,0,0,3,46,22,0.14286
840,0,1,0,1,863,863,0.42857
240,0,1,1,1,251,251,0.57143
240,16,0,0,2,209,193,0.28571
0,0,1,1,2,50,50,0.71429
480,0,1,1,3,501,501,0.85714
0,0,1,1,4,-17,-17,1
840,0,1,1,2,839,839,0.71429
240,0,1,1,2,228,228,0.71429
480,0,1,1,2,470,470,0.71429
240,10,0,1,2,260,250,0.71429
840,0,1,1,2,856,856,0.71429
0,20,0,0,3,12,-8,0.14286
840,-45,0,0,3,833,878,0.14286
0,0,1,0,1,12,12,0.42857
240,0,1,1,2,234,234,0.71429
0,0,1,1,3,23,23,0.85714
240,0,1,1,3,245,245,0.85714
240,0,1,1,3,224,224,0.85714
840,-46,0,0,4,828,874,0
840,-7,0,0,1,828,835,0.42857
480,-35,0,0,2,413,448,0.28571
0,-4,0,1,3,1,5,0.85714
840,0,1,0,3,879,879,0.14286
480,-46,0,0,3,449,495,0.14286
0,18,0,0,4,5,-13,0
840,-1,0,0,1,838,839,0.42857
240,0,1,1,2,199,199,0.71429
240,0,1,0,2,206,206,0.28571
480,-18,0,0,4,457,475,0
0,0,1,1,3,-7,-7,0.85714
480,4,0,1,2,481,477,0.71429
840,0,1,1,1,825,825,0.57143
480,0,1,1,2,498,498,0.71429
240,-14,0,1,3,245,259,0.85714
480,-41,0,0,3,465,506,0.14286
240,-37,0,0,4,242,279,0
0,-67,0,0,4,-47,20,0
840,16,0,1,2,878,862,0.71429
480,0,1,1,3,482,482,0.85714
840,0,1,0,2,860,860,0.28571
0,-71,0,0,4,-29,42,0
840,29,0,0,1,866,837,0.42857
480,32,0,0,1,470,438,0.42857
240,0,1,1,2,241,241,0.71429
0,0,1,0,2,8,8,0.28571
240,-68,0,0,3,219,287,0.14286
480,-7,0,1,2,502,509,0.71429
480,-39,0,0,4,487,526,0
0,12,0,0,4,-3,-15,0
840,0,1,0,4,825,825,0
0,0,1,0,1,-7,-7,0.42857
240,16,0,0,1,235,219,0.42857
480,3,0,1,2,484,481,0.71429
840,59,0,0,3,873,814,0.14286
240,0,1,1,2,257,257,0.71429
0,0,1,1,2,-18,-18,0.71429
240,-19,0,1,2,235,254,0.71429
840,0,1,1,2,830,830,0.71429
480,4,0,1,2,481,477,0.71429
480,64,0,0,3,506,442,0.14286
0,23,0,0,3,26,3,0.14286
240,0,1,1,2,198,198,0.71429
