840,0,1,1,1,853,853,0.57143
480,0,1,1,1,508,508,0.57143
240,-52,0,0,4,231,283,0
0,83,0,0,4,46,-37,0
240,22,0,0,1,252,230,0.42857
840,0,1,0,2,820,820,0.28571
240,0,1,1,1,236,236,0.57143
240,0,1,1,1,194,194,0.57143
0,-51,0,0,4,4,55,0
0,0,1,1,1,-44,-44,0.57143
480,-40,0,0,2,461,501,0.28571
480,12,0,0,2,499,487,0.28571
840,-21,0,0,2,828,849,0.28571
840,48,0,0,2,869,821,0.28571
480,0,1,0,1,474,474,0.42857
0,40,0,0,4,20,-20,0
240,0,1,0,3,240,240,0.14286
0,-28,0,0,4,-28,0,0
480,-18,0,0,1,485,503,0.42857
840,0,1,0,2,833,833,0.28571
840,39,0,0,2,871,832,0.28571
240,-32,0,0,3,198,230,0.14286
480,0,1,1,1,455,455,0.57143
0,51,0,0,4,45,-6,0
480,16,0,1,3,496,480,0.85714
840,-28,0,1,2,817,845,0.71429
0,-37,0,0,4,-27,10,0
840,0,1,1,1,840,840,0.57143
840,0,1,0,2,850,850,0.28571
0,67,0,0,4,33,-34,0
840,-93,0,1,2,833,926,0.71429
0,0,1,1,4,-7,-7,1
480,-10,0,1,4,452,462,1
0,0,1,1,4,-24,-24,1
0,0,1,1,4,-37,-37,1
0,0,1,1,4,37,37,1
480,0,1,1,4,476,476,1
240,0,1,1,4,250,250,1
840,37,0,0,2,860,823,0.28571
0,15,0,0,2,10,-5,0.28571
0,39,0,0,3,13,-26,0.14286
240,-22,0,0,3,218,240,0.14286
840,0,1,1,2,796,796,0.71429
840,0,1,1,2,820,820,0.71429
0,0,1,1,2,-5,-5,0.71429
480,0,1,1,3,468,468,0.85714
0,-16,0,0,2,15,31,0.28571
840,24,0,1,3,856,832,0.85714
840,-11,0,1,3,850,861,0.85714
240,0,1,1,2,244,244,0.71429
840,7,0,1,3,854,847,0.85714
240,-90,0,0,2,185,275,0.28571
0,0,1,1,3,-10,-10,0.85714
480,11,0,1,3,477,466,0.85714
480,0,1,1,3,502,502,0.85714
240,27,0,0,2,243,216,0.28571
0,0,1,0,1,49,49,0.42857
0,49,0,0,3,3,-46,0.14286
0,0,1,0,2,2,2,0.28571
480,0,1,1,1,514,514,0.57143
240,0,1,1,1,231,231,0.57143
240,0,1,1,1,188,188,0.57143
0,15,0,0,3,-23,-38,0.14286
480,13,0,1,2,505,492,0.71429
240,0,1,1,2,255,255,0.71429
240,31,0,1,2,245,214,0.71429
480,0,1,1,2,477,477,0.71429
240,0,1,1,3,249,249,0.85714
0,0,1,1,3,-5,-5,0.85714
240,0,1,1,2,264,264,0.71429
0,-36,0,0,4,-19,17,0
840,0,1,0,2,898,898,0.28571
240,0,1,0,1,244,244,0.42857
480,-6,0,0,2,467,473,0.28571
0,-8,0,0,1,-13,-5,0.42857
840,-55,0,0,2,801,856,0.28571
240,0,1,0,3,234,234,0.14286
240,39,0,0,3,230,191,0.14286
480,0,1,1,2,434,434,0.71429
240,4,0,1,2,221,217,0.71429
0,0,1,1,4,-39,-39,1
0,-32,0,0,3,-14,18,0.14286
480,0,1,1,3,505,505,0.85714
480,-24,0,1,3,454,478,0.85714
840,-32,0,0,3,826,858,0.14286
840,14,0,1,2,869,855,0.71429
840,0,1,1,2,829,829,0.71429
0,-22,0,0,3,-9,13,0.14286
0,0,1,1,3,22,22,0.85714
480,0,1,1,2,468,468,0.71429
240,-16,0,1,3,222,238,0.85714
840,0,1,0,1,880,880,0.42857
240,0,1,1,3,229,229,0.85714
