240,12,2,1,3,234,222,0.85714
0,-39,3,1,3,-41,-2,0.85714
480,64,2,-1,3,528,464,0.14286
240,7,2,1,3,256,249,0.85714
0,18,2,-1,3,-4,-22,0.14286
240,46,2,-1,4,287,241,0
480,-14,3,1,4,455,469,1
480,-55,3,1,3,449,504,0.85714
480,-65,3,1,3,465,530,0.85714
0,9,2,-1,3,4,-5,0.14286
840,20,2,1,4,840,820,1
240,-4,3,1,4,266,270,1
480,37,2,-1,4,506,469,0
480,-88,3,1,3,475,563,0.85714
240,21,2,-1,4,246,225,0
480,7,2,-1,4,483,476,0
840,-18,3,1,4,817,835,1
480,6,2,-1,3,481,475,0.14286
480,26,2,-1,3,480,454,0.14286
0,1,2,1,1,-22,-23,0.57143
480,-5,3,-1,3,480,485,0.14286
240,-5,3,1,3,272,277,0.85714
480,-29,3,1,1,468,497,0.57143
240,23,2,-1,1,247,224,0.42857
480,23,2,1,1,509,486,0.57143
240,-16,3,1,3,216,232,0.85714
480,20,2,1,2,488,468,0.71429
840,39,2,1,1,874,835,0.57143
480,-24,3,1,1,463,487,0.57143
240,-40,3,1,4,215,255,1
840,26,2,1,2,856,830,0.71429
840,36,2,1,2,847,811,0.71429
0,10,2,-1,3,-1,-11,0.14286
0,-13,3,1,3,-1,12,0.85714
240,-29,3,1,4,219,248,1
840,-46,3,1,1,805,851,0.57143
0,-48,3,1,4,-25,23,1
0,30,2,-1,1,39,9,0.42857
0,-54,3,1,4,-15,39,1
240,49,2,-1,4,281,232,0
0,47,2,-1,4,44,-3,0
840,-70,3,1,4,809,879,1
0,-5,3,1,1,-33,-28,0.57143
480,-12,3,1,1,472,484,0.57143
0,74,2,-1,4,24,-50,0
840,3,2,1,2,866,863,0.71429
0,35,2,-1,4,19,-16,0
0,-2,3,1,2,-4,-2,0.71429
840,-8,3,1,1,847,855,0.57143
0,-35,3,1,1,-16,19,0.57143
480,-1,3,1,1,495,496,0.57143
240,50,2,-1,2,259,209,0.28571
480,28,2,1,2,527,499,0.71429
480,6,2,1,2,488,482,0.71429
840,-13,3,1,2,826,839,0.71429
240,11,2,1,2,256,245,0.71429
840,-9,3,1,4,850,859,1
480,-38,3,1,3,473,511,0.85714
0,-1,3,1,2,7,8,0.71429
240,-21,3,1,3,235,256,0.85714
840,76,2,-1,4,875,799,0
240,-23,3,1,2,262,285,0.71429
240,15,2,-1,3,277,262,0.14286
840,14,2,1,3,811,797,0.85714
840,-69,3,1,3,818,887,0.85714
240,12,2,-1,4,247,235,0
0,2,2,-1,3,-5,-7,0.14286
480,15,2,1,3,503,488,0.85714
840,10,2,1,4,827,817,1
0,18,2,-1,4,28,10,0
0,-38,3,1,4,-8,30,1
840,-24,3,1,3,838,862,0.85714
240,-2,3,1,2,231,233,0.71429
840,21,2,1,2,862,841,0.71429
840,18,2,1,3,851,833,0.85714
240,-2,3,1,3,236,238,0.85714
840,29,2,1,3,889,860,0.85714
480,-11,3,1,3,466,477,0.85714
480,-56,3,1,3,437,493,0.85714
840,11,2,1,3,838,827,0.85714
840,8,2,1,3,848,840,0.85714
480,-46,3,1,3,439,485,0.85714
240,33,2,-1,3,246,213,0.14286
840,-67,3,1,3,789,856,0.85714
240,-12,3,1,4,246,258,1
240,-38,3,1,3,213,251,0.85714
480,-57,3,1,3,449,506,0.85714
0,17,2,-1,3,20,3,0.14286
0,47,2,-1,4,23,-24,0
480,55,2,-1,3,534,479,0.14286
